timestamp,power
2020-09-23 22:13:53+00:00,0.0
2020-09-23 22:13:54+00:00,0.0
2020-09-23 22:13:55+00:00,0.0
2020-09-23 22:13:56+00:00,0.0
2020-09-23 22:13:57+00:00,0.0
2020-09-23 22:13:58+00:00,0.0
2020-09-23 22:13:59+00:00,0.0
2020-09-23 22:14:00+00:00,0.0
2020-09-23 22:14:01+00:00,0.0
2020-09-23 22:14:02+00:00,0.0
2020-09-23 22:14:03+00:00,0.0
2020-09-23 22:14:04+00:00,0.0
2020-09-23 22:14:05+00:00,0.0
2020-09-23 22:14:06+00:00,0.0
2020-09-23 22:14:07+00:00,0.0
2020-09-23 22:14:08+00:00,0.0
2020-09-23 22:14:09+00:00,0.0
2020-09-23 22:14:10+00:00,0.0
2020-09-23 22:14:11+00:00,0.0
2020-09-23 22:14:12+00:00,0.0
2020-09-23 22:14:13+00:00,0.0
2020-09-23 22:14:14+00:00,0.0
2020-09-23 22:14:15+00:00,0.0
2020-09-23 22:14:16+00:00,0.0
2020-09-23 22:14:17+00:00,0.0
2020-09-23 22:14:18+00:00,0.0
2020-09-23 22:14:19+00:00,0.0
2020-09-23 22:14:20+00:00,0.0
2020-09-23 22:14:21+00:00,0.0
2020-09-23 22:14:22+00:00,0.0
2020-09-23 22:14:23+00:00,0.0
2020-09-23 22:14:24+00:00,0.0
2020-09-23 22:14:25+00:00,0.0
2020-09-23 22:14:26+00:00,0.0
2020-09-23 22:14:27+00:00,0.0
2020-09-23 22:14:28+00:00,0.0
2020-09-23 22:14:29+00:00,0.0
2020-09-23 22:14:30+00:00,0.0
2020-09-23 22:14:31+00:00,0.0
2020-09-23 22:14:32+00:00,0.0
2020-09-23 22:14:33+00:00,0.0
2020-09-23 22:14:34+00:00,0.0
2020-09-23 22:14:35+00:00,0.0
2020-09-23 22:14:36+00:00,0.0
2020-09-23 22:14:37+00:00,0.0
2020-09-23 22:14:38+00:00,0.0
2020-09-23 22:14:39+00:00,0.0
2020-09-23 22:14:40+00:00,0.0
2020-09-23 22:14:41+00:00,0.0
2020-09-23 22:14:42+00:00,0.0
2020-09-23 22:14:43+00:00,0.0
2020-09-23 22:14:44+00:00,0.0
2020-09-23 22:14:45+00:00,0.0
2020-09-23 22:14:46+00:00,0.0
2020-09-23 22:14:47+00:00,0.0
2020-09-23 22:14:48+00:00,0.0
2020-09-23 22:14:49+00:00,0.0
2020-09-23 22:14:50+00:00,0.0
2020-09-23 22:14:51+00:00,0.0
2020-09-23 22:14:52+00:00,0.0
2020-09-23 22:14:53+00:00,0.0
